﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7Jlqg70T1RhZICoFJmj1Bm","Hate or Glory","Gesaffelstein","Aleph","1","11","288786","spotify:user:mmccaff","2019-05-16T15:12:49Z"
"spotify:track:6Vt2H0jgyL7uL7unS8R3EI","Values","Gesaffelstein","Aleph","1","12","239160","spotify:user:mmccaff","2019-05-16T15:12:49Z"
"spotify:track:5do4uP7PRNeqZ1qDvDH5II","Trans","Gesaffelstein","Aleph","1","13","273600","spotify:user:mmccaff","2019-05-16T15:12:49Z"
"spotify:track:3mmzcFxcFIPT3H9DRfuEs3","Perfection","Gesaffelstein","Aleph","1","14","214226","spotify:user:mmccaff","2019-05-16T15:12:49Z"
"spotify:track:6WEzW7oJyfHeR0ZeZ5jZJ2","Dystopia","Owl Vision","Dystopia","1","1","455798","spotify:user:mmccaff","2019-05-16T15:13:21Z"
"spotify:track:6fQRNhGmE6vhlXXWaaBrG0","Skulls","Owl Vision","Dystopia","1","2","372892","spotify:user:mmccaff","2019-05-16T15:13:21Z"
"spotify:track:5DttudrZhtnqYqi9udCgBu","Witchcraft","Owl Vision","Dystopia","1","3","306141","spotify:user:mmccaff","2019-05-16T15:13:21Z"
"spotify:track:4eDc4Dv5DsRptyQA5S0ifV","Kommak","Owl Vision","Dystopia","1","4","243779","spotify:user:mmccaff","2019-05-16T15:13:21Z"
"spotify:track:7swNtxjqbhPOQ8AzVOHLtK","Devilish","Owl Vision","Dystopia","1","5","333750","spotify:user:mmccaff","2019-05-16T15:13:21Z"
"spotify:track:1PH9FrMabS5LKmUGQ1NQua","Dear Evil","Owl Vision","Dystopia","1","6","436923","spotify:user:mmccaff","2019-05-16T15:13:21Z"
"spotify:track:46fN0vveHbqvKEljz19Oi0","Myths","Owl Vision","Dystopia","1","7","343140","spotify:user:mmccaff","2019-05-16T15:13:21Z"
"spotify:track:4UM9OIG9LSO9yRL0PFTNLa","Fuck My Life","Owl Vision","Dystopia","1","8","264566","spotify:user:mmccaff","2019-05-16T15:13:21Z"
"spotify:track:6TkaECrqD5glXytgrOXItc","All Black Everything","Owl Vision","Dystopia","1","9","332727","spotify:user:mmccaff","2019-05-16T15:13:21Z"
"spotify:track:72YNqb60kCEk4OFqonGBRw","Kill 'em, Fuck 'em, Eat 'em","Owl Vision","Dystopia","1","10","247500","spotify:user:mmccaff","2019-05-16T15:13:21Z"
"spotify:track:1WNhvq4SqSfYfVyToGHBM1","Final Market","Killdozer","Uncompromising War on Art Under the Dictatorship of the Proletariat","1","1","244506","spotify:user:mmccaff","2019-05-16T15:23:55Z"
"spotify:track:1v6l6DhaFPLtJkMbZRAYIb","Knuckles the Dog Who Helps People","Killdozer","Uncompromising War on Art Under the Dictatorship of the Proletariat","1","2","315466","spotify:user:mmccaff","2019-05-16T15:23:55Z"
"spotify:track:2iYKRIHjdxyqcl0ihB4rrN","Turkey Shoot","Killdozer","Uncompromising War on Art Under the Dictatorship of the Proletariat","1","3","199466","spotify:user:mmccaff","2019-05-16T15:23:55Z"
"spotify:track:6B1bJfSTGjEnnF0FQFMAtz","Grandma Smith Said a Curious Thing","Killdozer","Uncompromising War on Art Under the Dictatorship of the Proletariat","1","4","124333","spotify:user:mmccaff","2019-05-16T15:23:55Z"
"spotify:track:6rzOtHxnihLJKyrU3YGx95","Hot n' Nasty","Killdozer","Uncompromising War on Art Under the Dictatorship of the Proletariat","1","5","239266","spotify:user:mmccaff","2019-05-16T15:23:55Z"
"spotify:track:5z73uIgY7efNUGWnysO9re","Peach Pie","Killdozer","Uncompromising War on Art Under the Dictatorship of the Proletariat","1","6","329826","spotify:user:mmccaff","2019-05-16T15:23:55Z"
"spotify:track:54uXJ06I9O365hITJmKZk2","Enemy of the People","Killdozer","Uncompromising War on Art Under the Dictatorship of the Proletariat","1","7","195200","spotify:user:mmccaff","2019-05-16T15:23:55Z"
"spotify:track:6LLQcPhVZ4nKHNknTKKMdU","Earl Scheib","Killdozer","Uncompromising War on Art Under the Dictatorship of the Proletariat","1","8","211533","spotify:user:mmccaff","2019-05-16T15:23:55Z"
"spotify:track:2nW2pq853MQ3EfCYY0cMJl","Das Kapital","Killdozer","Uncompromising War on Art Under the Dictatorship of the Proletariat","1","9","249800","spotify:user:mmccaff","2019-05-16T15:23:55Z"
"spotify:track:2Z7ewK0KS4i44Cu4YIqZ8Q","The Pig Was Cool","Killdozer","Uncompromising War on Art Under the Dictatorship of the Proletariat","1","10","337506","spotify:user:mmccaff","2019-05-16T15:23:55Z"
"spotify:track:2yM4VSzRc9cnplRhSJ2RKO","Working Hard, or Hardly Working?","Killdozer","Uncompromising War on Art Under the Dictatorship of the Proletariat","1","11","398400","spotify:user:mmccaff","2019-05-16T15:23:55Z"
"spotify:track:02UsWVUJeCckPaG7oTBD8k","Ultra","KMFDM","Nihil","1","1","273866","spotify:user:mmccaff","2019-05-16T15:26:30Z"
"spotify:track:4zHRHotgEcUcQzheUld3n9","Juke-Joint Jezebel","KMFDM","Nihil","1","2","339986","spotify:user:mmccaff","2019-05-16T15:26:30Z"
"spotify:track:71yMOtnCXAMQqIMQD25PfH","Flesh","KMFDM","Nihil","1","3","301853","spotify:user:mmccaff","2019-05-16T15:26:30Z"
"spotify:track:34AAdGo3vKl59Dj4H8tXzW","Beast","KMFDM","Nihil","1","4","306720","spotify:user:mmccaff","2019-05-16T15:26:30Z"
"spotify:track:6TJsBBWRxwIRFS3ntoOUrU","Terror","KMFDM","Nihil","1","5","289893","spotify:user:mmccaff","2019-05-16T15:26:30Z"
"spotify:track:2PgaoRDmiqMMgqgTIfue4u","Search & Destroy","KMFDM","Nihil","1","6","206253","spotify:user:mmccaff","2019-05-16T15:26:30Z"
"spotify:track:6q8MD6e6NHGJYgmm3MLfbF","Dis-O-Bedience","KMFDM","Nihil","1","7","282560","spotify:user:mmccaff","2019-05-16T15:26:30Z"
"spotify:track:2GsjN2aFXJ5c8HR9eEuTdX","Revolution","KMFDM","Nihil","1","8","267040","spotify:user:mmccaff","2019-05-16T15:26:30Z"
"spotify:track:1uNMEC4cYRzSQJAfoStgsi","Brute","KMFDM","Nihil","1","9","264933","spotify:user:mmccaff","2019-05-16T15:26:30Z"
"spotify:track:3DzQhol3oWx0vbk0QRCvCc","Trust","KMFDM","Nihil","1","10","281706","spotify:user:mmccaff","2019-05-16T15:26:30Z"
"spotify:track:3X13Zu0D9efa2R33fmrIrS","Nihil","KMFDM","Nihil","1","11","124186","spotify:user:mmccaff","2019-05-16T15:26:30Z"
"spotify:track:7HGOZac4VHXnWXWuvMniTv","Farewell","Boris","Pink (Deluxe Edition)","1","1","453440","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:0uzmespivGOvX31Wj6dmoK","Pink","Boris","Pink (Deluxe Edition)","1","2","260026","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:1P89saAf7zFwSs85EIhszt","Woman On The Screen","Boris","Pink (Deluxe Edition)","1","3","158520","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:4IO89AlSVEgv3iKhDKpFk1","Nothing Special","Boris","Pink (Deluxe Edition)","1","4","137920","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:5gsmirfX1SvzLPlLhXPJYi","Blackout","Boris","Pink (Deluxe Edition)","1","5","289680","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:371doNw1RyhUTXZbM0J4oS","Electric","Boris","Pink (Deluxe Edition)","1","6","105120","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:583eSnLNDaCiY4o21R3k3k","Pseudo Bread","Boris","Pink (Deluxe Edition)","1","7","269866","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:1XbRCDcOQ3RZhEZbQgpkP1","Afterburner","Boris","Pink (Deluxe Edition)","1","8","262266","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:769E71g5oiGCODfoHH6S7D","Six, Three Times","Boris","Pink (Deluxe Edition)","1","9","173200","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:58NIAsyP0UJXFQsHLgqPQh","My Machine","Boris","Pink (Deluxe Edition)","1","10","121493","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:0RdH1A67JSk5ExYLsuJgxb","Just Abandoned Myself","Boris","Pink (Deluxe Edition)","1","11","1095769","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:2vVEJ5hw688RXgRgqPNhUy","Your Name Part 2","Boris","Pink (Deluxe Edition)","2","1","375039","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:76fQhUqZBgaYopUAYPSRfe","Heavy Rock Industry","Boris","Pink (Deluxe Edition)","2","2","198559","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:2Tdfqj7IooaJqv1Wk0oRzQ","SOFUN","Boris","Pink (Deluxe Edition)","2","3","237386","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:5AgCtELOi2jNxOXUNTMJjq","Non/sha/lant","Boris","Pink (Deluxe Edition)","2","4","155239","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:1legnFHR2S89uCjfB0hwWm","Room Noise","Boris","Pink (Deluxe Edition)","2","5","225066","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:31uXNoL4LMd9xivwils790","Talisman","Boris","Pink (Deluxe Edition)","2","6","266106","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:1UmS4de2VzwP0zjWrHpvBF","N.F.Sorrow","Boris","Pink (Deluxe Edition)","2","7","470479","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:1mIpEqtia62J80W75G3bgn","Are You Ready?","Boris","Pink (Deluxe Edition)","2","8","261826","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:3rMlxHtD6VAlTxHA7nd4GH","Tiptoe","Boris","Pink (Deluxe Edition)","2","9","138372","spotify:user:mmccaff","2019-05-16T15:30:43Z"
"spotify:track:02FiLzffYSLyft3qkUyUra","Death In Fire","Amon Amarth","Versus The World","1","1","294133","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:77hlmixusB6Xk9eiqmhpOy","For The Stabwounds In Our Back","Amon Amarth","Versus The World","1","2","296266","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:2bwhjRZx2Ps8qPgnhw6cnG","Where Silent Gods Stand Guard","Amon Amarth","Versus The World","1","3","346573","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:4nH8NRAVcgjuAoCV8NFfGD","Vs. The World","Amon Amarth","Versus The World","1","4","321626","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:7ud7jWNybcoqbmdIldjALV","Across The Rainbow Bridge","Amon Amarth","Versus The World","1","5","290773","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:7hVcSqSgxtjVSGLEx56rIk","Down The Slopes Of Death","Amon Amarth","Versus The World","1","6","248240","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:1fMk6lOYtCJ3jnhYJ0S4sF","Thousand Years Of Oppression","Amon Amarth","Versus The World","1","7","341400","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:0t0O4y7lblABnUJYwYcSBK","Bloodshed","Amon Amarth","Versus The World","1","8","313680","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:2dxlfJhdNKW64ZOQEVyJcR","...And The World Will Cease To Be","Amon Amarth","Versus The World","1","9","417040","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:48NLLElKEDGD8yebAfpEPo","Siegreicher Marsch (Victorious March)","Amon Amarth","Versus The World","2","1","473520","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:6su05Opbkr652VWBI8Vphr","Sorrow Throughout The Nine Worlds","Amon Amarth","Versus The World","2","2","231040","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:5EWMWm8wdNR5d2mnOoCwSM","The Arrival Of The Fimble Winter","Amon Amarth","Versus The World","2","3","266120","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:0E6fukf6doMQgn8Btt66Vy","Burning Creation","Amon Amarth","Versus The World","2","4","297560","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:0OOAOeXKzxlLn8XBT1ZWhq","The Mighty Doors Of The Speargod's Hall","Amon Amarth","Versus The World","2","5","342706","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:5cduAL1cm2ZlfarDn3JrgV","Under The Grey Clouded Winter Sky","Amon Amarth","Versus The World","2","6","334440","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:0g0O4gEQ5L55F4GXyBZpx6","Burning Creation (Demo Version)","Amon Amarth","Versus The World","2","7","287973","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:3AvN76OroP1lzTprSWBGL1","Arrival Of The Fimble Winter","Amon Amarth","Versus The World","2","8","276800","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:7eToqJeWJjLVwGcpenGGQ1","Without Fear","Amon Amarth","Versus The World","2","9","281226","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:4K5Tq0xlf1GBocwcLRpgdg","Risen From The Sea","Amon Amarth","Versus The World","2","10","342453","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:7AC5trSZ5hzhW2DbwmS3CY","Atrocious Humanity","Amon Amarth","Versus The World","2","11","353080","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:1bzEmJq4CTfGaP05U3r4fq","Army Of Darkness","Amon Amarth","Versus The World","2","12","324973","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:1dL63RUTYVtBAtSRT0x3Wj","Thor Arise","Amon Amarth","Versus The World","2","13","390666","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:41DwavUPLlVjoRZ0HNS20o","Sabbath Bloody Sabbath","Amon Amarth","Versus The World","2","14","262146","spotify:user:mmccaff","2019-05-16T20:08:56Z"
"spotify:track:6YPi691V53Wi7vsgKn7NF1","Foam Born (A) The Backtrack","Between The Buried And Me","Colors","1","1","133813","spotify:user:mmccaff","2019-08-20T21:58:16Z"
"spotify:track:7zf7xDRzRxf0a8IWAHdUNY","(B) The Decade Of Statues","Between The Buried And Me","Colors","1","2","320333","spotify:user:mmccaff","2019-08-20T21:58:16Z"
"spotify:track:0yRVVwAnVoq4ztFoRsGdNg","Informal Gluttony","Between The Buried And Me","Colors","1","3","407826","spotify:user:mmccaff","2019-08-20T21:58:16Z"
"spotify:track:3VWttOQc5ZeV04hzcnmpvG","Sun Of Nothing","Between The Buried And Me","Colors","1","4","658960","spotify:user:mmccaff","2019-08-20T21:58:16Z"
"spotify:track:7pQSwujyYbzU35XZeXLpOc","Ants Of The Sky","Between The Buried And Me","Colors","1","5","790560","spotify:user:mmccaff","2019-08-20T21:58:16Z"
"spotify:track:06fRSjH505WjBv1aPvWh9Y","Prequel To The Sequel","Between The Buried And Me","Colors","1","6","516613","spotify:user:mmccaff","2019-08-20T21:58:16Z"
"spotify:track:0OujgQDEx6qJ3Uicy8Pybc","Viridian","Between The Buried And Me","Colors","1","7","171080","spotify:user:mmccaff","2019-08-20T21:58:16Z"
"spotify:track:68ok85RlopZM5l6a3Hth8Z","White Walls","Between The Buried And Me","Colors","1","8","853213","spotify:user:mmccaff","2019-08-20T21:58:16Z"
"spotify:track:5T1uebljPkznNMQHnBnPDy","Death Is Not Defeat","Architects","Holy Hell","1","1","225040","spotify:user:mmccaff","2019-08-21T15:17:59Z"
"spotify:track:5Gv5Q8vCoHdJ8qRSOV3Zg6","Hereafter","Architects","Holy Hell","1","2","255586","spotify:user:mmccaff","2019-08-21T15:17:59Z"
"spotify:track:18Evt7Fj2fyIEPcYMICP5B","Mortal After All","Architects","Holy Hell","1","3","219773","spotify:user:mmccaff","2019-08-21T15:17:59Z"
"spotify:track:7hVIF7Jni4qsXx81zmv9WM","Holy Hell","Architects","Holy Hell","1","4","253973","spotify:user:mmccaff","2019-08-21T15:17:59Z"
"spotify:track:5pqtbFhgjPnHRICFcRBAyz","Damnation","Architects","Holy Hell","1","5","248666","spotify:user:mmccaff","2019-08-21T15:17:59Z"
"spotify:track:5Qoeqbivf0GdZOtSUiyOFI","Royal Beggars","Architects","Holy Hell","1","6","241586","spotify:user:mmccaff","2019-08-21T15:17:59Z"
"spotify:track:4lcg836qdoayoF43ASX2Rc","Modern Misery","Architects","Holy Hell","1","7","253440","spotify:user:mmccaff","2019-08-21T15:17:59Z"
"spotify:track:1iNsB01Pb0lhL1DprarPk7","Dying To Heal","Architects","Holy Hell","1","8","230840","spotify:user:mmccaff","2019-08-21T15:17:59Z"
"spotify:track:4yaLv99EmdhLRoUlMgLwVC","The Seventh Circle","Architects","Holy Hell","1","9","108666","spotify:user:mmccaff","2019-08-21T15:17:59Z"
"spotify:track:6NvFnHaFXUttOycsNjD0YM","Doomsday","Architects","Holy Hell","1","10","248880","spotify:user:mmccaff","2019-08-21T15:17:59Z"
"spotify:track:0N3v9DoY1GaOoWaEKnxAUZ","A Wasted Hymn","Architects","Holy Hell","1","11","274933","spotify:user:mmccaff","2019-08-21T15:17:59Z"
"spotify:track:4Fnr0kIjH3K4zKQbcPeDYo","Initiate","Texas In July","Texas in July (Deluxe Edition)","1","1","54653","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:0yTOaSES61bYuVsI0sZHwf","Cry Wolf","Texas In July","Texas in July (Deluxe Edition)","1","2","197333","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:0EEkWoQaHJCdMByfSOEFpb","Shallow Point","Texas In July","Texas in July (Deluxe Edition)","1","3","156013","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:3gygdYhguZM3lcIo69NKjE","Without a Head","Texas In July","Texas in July (Deluxe Edition)","1","4","232293","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:378VEsZih2GTdGmuhPFQ6f","Bed of Nails","Texas In July","Texas in July (Deluxe Edition)","1","5","177386","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:3Ar8kyxxizbj494Uw89Vkj","Repressed Memories","Texas In July","Texas in July (Deluxe Edition)","1","6","215120","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:5slYuYUWdufLkFpMGUHB8F","C4","Texas In July","Texas in July (Deluxe Edition)","1","7","221640","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:0xxJvIP8uDhHyVzCnA2gsq","Crux Lust","Texas In July","Texas in July (Deluxe Edition)","1","8","202066","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:0OgBQSd9eC2qQJJHpqxShn","Paranoia","Texas In July","Texas in July (Deluxe Edition)","1","9","183306","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:2SE9wV3B5PduGGVxlIYbMg","Black Magic","Texas In July","Texas in July (Deluxe Edition)","1","10","176493","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:7BeUn9pvDMoNFnIyqbcC6T","Cloudy Minds","Texas In July","Texas in July (Deluxe Edition)","1","11","190893","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:24dzUwBtVl6uo5n6iaSYiE","Time-Lapse","Texas In July","Texas in July (Deluxe Edition)","1","12","208162","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:0xzX4uWWOS3yF4LAcO0bjO","03 Deville","Texas In July","Texas in July (Deluxe Edition)","1","13","242506","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:3s72bUOClcCklmHFcUFPSZ","Forbidden Fruit","Texas In July","Texas in July (Deluxe Edition)","1","14","260514","spotify:user:mmccaff","2019-08-21T15:19:09Z"
"spotify:track:2cF1W1G0sERJu0Y49tGjnx","Intolerance","TOOL","Undertow","1","1","294026","spotify:user:mmccaff","2019-08-22T20:03:47Z"
"spotify:track:6bBfqZW47dwndIfYQcB0VR","Prison Sex","TOOL","Undertow","1","2","296320","spotify:user:mmccaff","2019-08-22T20:03:47Z"
"spotify:track:6DyywdbmTzlmXBzG9ym7Rt","Sober","TOOL","Undertow","1","3","306853","spotify:user:mmccaff","2019-08-22T20:03:47Z"
"spotify:track:46XOHK5QfCC83yg5SOGjZk","Bottom","TOOL","Undertow","1","4","433813","spotify:user:mmccaff","2019-08-22T20:03:47Z"
"spotify:track:1KCndc1SfLo9i9YWXdjy9D","Crawl Away","TOOL","Undertow","1","5","330426","spotify:user:mmccaff","2019-08-22T20:03:47Z"
"spotify:track:5q4L6JyoEY3VN5pOSbgjS8","Swamp Song","TOOL","Undertow","1","6","331853","spotify:user:mmccaff","2019-08-22T20:03:47Z"
"spotify:track:4Wvnm0J3Zz9cmMdEMMghGA","Undertow","TOOL","Undertow","1","7","322016","spotify:user:mmccaff","2019-08-22T20:03:47Z"
"spotify:track:1LXQ7xqksXo4q4r5oCxW7M","4°","TOOL","Undertow","1","8","362889","spotify:user:mmccaff","2019-08-22T20:03:47Z"
"spotify:track:1ZzzgXjX1bHroTSMoShdMe","Flood","TOOL","Undertow","1","9","467853","spotify:user:mmccaff","2019-08-22T20:03:47Z"
"spotify:track:4rEMNX61UlQInnHB8f3SX1","Disgustipated","TOOL","Undertow","1","10","947002","spotify:user:mmccaff","2019-08-22T20:03:47Z"
"spotify:track:0pwObEOHolQZSldJ2q1wpy","Stinkfist","TOOL","Ænima","1","1","312120","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:0RVFjx2HwbHcl5SCSADpFP","Eulogy","TOOL","Ænima","1","2","505146","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:5fYzuUxtcaJaRRaxMoM2DT","H.","TOOL","Ænima","1","3","367133","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:5Ca9qZBftB2kGmuUOoJoea","Useful Idiot","TOOL","Ænima","1","4","38760","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:6AioOohg4bQZFA4jIYQQ2r","Forty Six & 2","TOOL","Ænima","1","5","363066","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:13aTOYQ4xvj84VACPu9zur","Message To Harry Manback","TOOL","Ænima","1","6","113226","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:3S4G4SL15Cp4CvAfmye8um","Hooker With A Penis","TOOL","Ænima","1","7","273826","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:56IPgOpV9w1suGl7Lu9qeZ","Intermission","TOOL","Ænima","1","8","56000","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:09KJ3XQZ9RQ5prbSp59Wbc","Jimmy","TOOL","Ænima","1","9","324426","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:2uzCJ4ckvFhv6F9Q1CMkys","Die Eier von Satan","TOOL","Ænima","1","10","137360","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:4CbHM5bpfOfMNxNgVDHJRw","Pushit","TOOL","Ænima","1","11","595613","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:6xttnk5U2VMVCaihaD0RPE","Cesaro Summability","TOOL","Ænima","1","12","86226","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:0nLOl4fSiBZKGFla5pLUtf","Ænema","TOOL","Ænima","1","13","399266","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:0KCdkjFn7as5rME8dInqGQ","(-) Ions","TOOL","Ænima","1","14","240573","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:2Dqg2mRbfIVKhBZleNrgmH","Third Eye","TOOL","Ænima","1","15","831440","spotify:user:mmccaff","2019-08-22T20:03:58Z"
"spotify:track:6ZsZxNP4Iwdyp3kd5oFFQN","The Grudge","TOOL","Lateralus","1","1","515080","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:5aVJ5rv7ghWSkQaqP726tE","Eon Blue Apocalypse","TOOL","Lateralus","1","2","64293","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:0Klbxk3g96Qae4DbCnUNcT","The Patient","TOOL","Lateralus","1","3","433920","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:4KVTRIZIj1WWIxitbREDnK","Mantra","TOOL","Lateralus","1","4","72680","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:55mJleti2WfWEFNFcBduhc","Schism","TOOL","Lateralus","1","5","403533","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:3EeoMkZF8NhX9FdCSxG8MB","Parabol","TOOL","Lateralus","1","6","184573","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:1vxu8vMNshg5J8z3oA7QJZ","Parabola","TOOL","Lateralus","1","7","363680","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:0Cnx6PGogxIE2RnDcnoeK8","Ticks & Leeches","TOOL","Lateralus","1","8","487546","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:7tvuLLroI0n6uYBWuFig5d","Lateralus","TOOL","Lateralus","1","9","562706","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:1FRlNrHd4OGNIEVgFuX9Fu","Disposition","TOOL","Lateralus","1","10","286266","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:0R7HFX1LW3E0ZR5BnAJLHz","Reflection","TOOL","Lateralus","1","11","667960","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:2D9rd6TIpqmDkog5Mx8kxl","Triad","TOOL","Lateralus","1","12","395906","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:3oEgMtjTzGgXTFdO0IW2M7","Faaip De Oiad","TOOL","Lateralus","1","13","161173","spotify:user:mmccaff","2019-08-22T20:04:30Z"
"spotify:track:3ywXDgh1H0xDiGbEqPoidF","Here We Go","Bassnectar","Timestretch","1","1","406764","spotify:user:mmccaff","2019-08-28T17:28:04Z"
"spotify:track:2EQhNdnP2LT96NnkkKkm0N","Bass Head","Bassnectar","Timestretch","1","2","396882","spotify:user:mmccaff","2019-08-28T17:28:04Z"
"spotify:track:3GCcZQQdYLa99zfcsJWYHl","Blast Off","Bassnectar, Jantsen","Timestretch","1","3","370764","spotify:user:mmccaff","2019-08-28T17:28:04Z"
"spotify:track:1xnSRAnAOVjjpT2OOd1qBd","Timestretch","Bassnectar","Timestretch","1","4","362142","spotify:user:mmccaff","2019-08-28T17:28:04Z"
"spotify:track:1fo00RvvnYaXWJDPyWE9X8","Maximum (Bassnectar & ill.Gates Remix)","DJ Vadim, La Méthode, Bassnectar, ill.gates","Timestretch","1","5","266739","spotify:user:mmccaff","2019-08-28T17:28:04Z"
"spotify:track:4z4heV3sNoxTdmbLrDRMti","Timestretch (West Coast Lo Fi Remix)","Bassnectar, West Coast Lo Fi","Timestretch","1","6","360000","spotify:user:mmccaff","2019-08-28T17:28:04Z"
"spotify:track:2yPXXcJHS4nqx7AGXWZhia","Bass Head (SPL Remix)","Bassnectar, SPL","Timestretch","1","7","308464","spotify:user:mmccaff","2019-08-28T17:28:04Z"
"spotify:track:6O1gYtoVNn4MNXFjYqGaEO","Bass Head (MRK1 Remix)","Bassnectar, MRK1","Timestretch","1","8","306857","spotify:user:mmccaff","2019-08-28T17:28:04Z"
"spotify:track:39zWYYZStDgWi32sOU9AX4","Fear Inoculum","TOOL","Fear Inoculum","1","1","620101","spotify:user:mmccaff","2019-08-30T18:34:25Z"
