Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:2z2yJzK7W1Zsz8aL40toGS","Drumming Song","Florence + The Machine","Between Two Lungs","1","7","223826","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:3AtNzpuCrPE1S6ToKhpTFe","Between Two Lungs","Florence + The Machine","Between Two Lungs","1","8","249240","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:0vJNVMuk5BfCo3TPJOv0rP","Cosmic Love","Florence + The Machine","Between Two Lungs","1","9","255906","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:7FYbmmQMY99liUDHwEzyuc","My Boy Builds Coffins","Florence + The Machine","Between Two Lungs","1","10","176733","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:4obTOJfmKz75gZdnXAwzxw","Hurricane Drunk","Florence + The Machine","Between Two Lungs","1","11","193346","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:7yZRT0QNCWVj0xXbnKJnXW","Blinding","Florence + The Machine","Between Two Lungs","1","12","280066","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:3GNDBGICWkYOz6sUkZEBhQ","You've Got The Love","Florence + The Machine","Between Two Lungs","1","13","168666","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:3svizT5TsRqDffORHCmwKn","Heavy In Your Arms","Florence + The Machine","Between Two Lungs","1","14","287240","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:2eovlgeUHNixXIKLT8u8rj","You've Got The Dirtee Love - Live At The Brit Awards / 2010","Florence + The Machine, Dizzee Rascal","Between Two Lungs","1","15","221066","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:3JEjMeNnJyQSCg0GXyqdSp","Hurricane Drunk - Horrors Remix","Florence + The Machine","Between Two Lungs","1","16","345906","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:3dJGO9sEp5zcaL2V5tb261","Strangeness And Charm - Live From Hammersmith Apollo / 2010","Florence + The Machine","Between Two Lungs","1","17","349293","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:2p7oVpTMwJJ8psRVFApjWC","Swimming - Live From Hammersmith Apollo / 2010","Florence + The Machine","Between Two Lungs","1","18","211000","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:6m6VHNBbOKQ0FEJ4sTsjYG","Dog Days Are Over - Yeasayer Remix","Florence + The Machine","Between Two Lungs","1","19","255773","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:6DejK3GlFmwqsndyZrMNEh","Drumming Song - iTunes Live: London Festival / 2010","Florence + The Machine","Between Two Lungs","1","20","281413","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:3fbXf9OzC2KFztWwExeZ3Y","Girl With One Eye - iTunes Live: London Festival / 2010","Florence + The Machine","Between Two Lungs","1","21","229026","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:1NgTUh9zWAg09wSbtE9HoX","Hurricane Drunk - iTunes Live: London Festival / 2010","Florence + The Machine","Between Two Lungs","1","22","213693","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:6kzPBruU6GBv5umhwL8QZn","Dog Days Are Over - iTunes Live: London Festival / 2010","Florence + The Machine","Between Two Lungs","1","23","255093","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:2U95kukUs8xBehTAzpJP0T","My Boy Builds Coffins - iTunes Live: London Festival / 2010","Florence + The Machine","Between Two Lungs","1","24","167253","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:4nB5QNfBk6GcgH7ZSR5zlM","Hospital Beds - iTunes Live: London Festival / 2010","Florence + The Machine","Between Two Lungs","1","25","137213","spotify:user:mmccaff","2015-12-31T21:13:48Z"
"spotify:track:1jgiCdMQFBa5TGFDkbnRD5","God Put a Smile on Your Face","Mark Ronson, The Daptone Horns","Version","1","1","192493","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:5va39bTnADV0XpH82FNuhu","Oh My God","Mark Ronson, Lily Allen","Version","1","2","215266","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:3KsyOdPzg8nUv8bnr8Bfmh","Stop Me","Mark Ronson, Daniel Merriweather","Version","1","3","234146","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:0rJTwWY2IKaEV4TwOoo7Ia","Toxic - Version Revisited","Mark Ronson, Ol' Dirty Bastard, Tiggers","Version","1","4","245173","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:631U6DaszJisq3TiaQ0vTM","Valerie - Version Revisited","Mark Ronson, Amy Winehouse","Version","1","5","219413","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:7KVUyJKXmBVf0RZpEGPxnQ","Apply Some Pressure","Mark Ronson, Paul Smith","Version","1","6","216666","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:5KN2f0bAJsYgKMlPWVqh3u","Inversion","Mark Ronson","Version","1","7","107226","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:12VAO04fhZc69hJsaD4WTc","Pretty Green","Mark Ronson, Santo Gold","Version","1","8","196680","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:77lxpZLo2kpHeYsA0aSIJV","Just","Mark Ronson, Phantom Planet","Version","1","9","320213","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:55CXW7y8lfoTLIAeXNUszS","Amy","Mark Ronson, Kenna","Version","1","10","212346","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:6bRtaK5h06lZgvRdNSRmV3","The Only One I Know","Mark Ronson, Robbie Williams","Version","1","11","239253","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:683omuSYv2300O4gxM7FZx","Diversion","Mark Ronson","Version","1","12","79266","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:6rpkvUwpLkSPLtKorjoZ56","L.S.F. - Version Revisited","Mark Ronson, Kasabian","Version","1","13","210093","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:1YbSaLVqkIHrhEdb6XLGiU","Outversion","Mark Ronson","Version","1","14","110493","spotify:user:mmccaff","2015-12-31T21:14:20Z"
"spotify:track:44AL9Xok81qGEOZdPQpUnM","Bang Bang Bang","Mark Ronson, The Business Intl","Record Collection","1","1","233626","spotify:user:mmccaff","2015-12-31T21:14:49Z"
"spotify:track:3JpOcTqozit7Eobj7m1DTS","Lose It (In The End)","Mark Ronson, The Business Intl","Record Collection","1","2","145533","spotify:user:mmccaff","2015-12-31T21:14:49Z"
"spotify:track:5vt3kZ9so8g4PGIaRvvcFa","The Bike Song","Mark Ronson, The Business Intl","Record Collection","1","3","263266","spotify:user:mmccaff","2015-12-31T21:14:49Z"
"spotify:track:2Tky1eOpdLXo8yYawnTMcj","Somebody To Love Me","Mark Ronson, The Business Intl","Record Collection","1","4","297933","spotify:user:mmccaff","2015-12-31T21:14:49Z"
"spotify:track:3kXDH7GbWvyr6ijsh3aT8g","You Gave Me Nothing","Mark Ronson, The Business Intl","Record Collection","1","5","240533","spotify:user:mmccaff","2015-12-31T21:14:49Z"
"spotify:track:11xcLmWOHbECi07GEZknxP","The Colour Of Crumar","Mark Ronson, The Business Intl","Record Collection","1","6","88906","spotify:user:mmccaff","2015-12-31T21:14:49Z"
"spotify:track:1ozHpSkGN7mTzd9QPWhkZ9","Glass Mountain Trust","Mark Ronson, The Business Intl","Record Collection","1","7","226146","spotify:user:mmccaff","2015-12-31T21:14:49Z"
"spotify:track:4c6CWC6IE7QFKa2prd9yFo","Circuit Breaker","Mark Ronson, The Business Intl","Record Collection","1","8","264453","spotify:user:mmccaff","2015-12-31T21:14:49Z"
"spotify:track:1Y1EX6eUseY85G9nMePBWO","Introducing The Business","Mark Ronson, The Business Intl","Record Collection","1","9","222306","spotify:user:mmccaff","2015-12-31T21:14:49Z"
